"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"1";"Zürich";"Subventions en milliers de francs";170410;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"1";"Zürich";"Subventions (en francs) par hectare**";2310;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"2";"Bern";"Subventions en milliers de francs";542718;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"2";"Bern";"Subventions (en francs) par hectare**";2855;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"3";"Luzern";"Subventions en milliers de francs";238977;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"3";"Luzern";"Subventions (en francs) par hectare**";3080;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"4";"Uri";"Subventions en milliers de francs";24418;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"4";"Uri";"Subventions (en francs) par hectare**";3604;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"5";"Schwyz";"Subventions en milliers de francs";80794;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"5";"Schwyz";"Subventions (en francs) par hectare**";3306;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"6";"Obwalden";"Subventions en milliers de francs";31319;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"6";"Obwalden";"Subventions (en francs) par hectare**";4014;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"7";"Nidwalden";"Subventions en milliers de francs";21813;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"7";"Nidwalden";"Subventions (en francs) par hectare**";3600;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"8";"Glarus";"Subventions en milliers de francs";24037;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"8";"Glarus";"Subventions (en francs) par hectare**";3495;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"9";"Zug";"Subventions en milliers de francs";31320;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"9";"Zug";"Subventions (en francs) par hectare**";2961;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"10";"Freiburg";"Subventions en milliers de francs";202747;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"10";"Freiburg";"Subventions (en francs) par hectare**";2671;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"11";"Solothurn";"Subventions en milliers de francs";79106;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"11";"Solothurn";"Subventions (en francs) par hectare**";2433;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"12";"Basel-Stadt";"Subventions en milliers de francs";;"1000 francs";"O";"Fehlender Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"12";"Basel-Stadt";"Subventions (en francs) par hectare**";;"1000 francs";"O";"Fehlender Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"13";"Basel-Landschaft";"Subventions en milliers de francs";54830;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"13";"Basel-Landschaft";"Subventions (en francs) par hectare**";2467;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
"14";"Schaffhausen";"Subventions en milliers de francs";33324;"1000 francs";"A";"Normaler Wert";"";"2011-01-01/2011-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10941";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10941_fr.html"
