"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"1";"Zürich";"Subventions en milliers de francs";160163;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"1";"Zürich";"Subventions (en francs) par hectare**";2174;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"2";"Bern";"Subventions en milliers de francs";527604;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"2";"Bern";"Subventions (en francs) par hectare**";2753;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"3";"Luzern";"Subventions en milliers de francs";241802;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"3";"Luzern";"Subventions (en francs) par hectare**";3141;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"4";"Uri";"Subventions en milliers de francs";28002;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"4";"Uri";"Subventions (en francs) par hectare**";4162;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"5";"Schwyz";"Subventions en milliers de francs";85342;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"5";"Schwyz";"Subventions (en francs) par hectare**";3491;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"6";"Obwalden";"Subventions en milliers de francs";32895;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"6";"Obwalden";"Subventions (en francs) par hectare**";4196;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"7";"Nidwalden";"Subventions en milliers de francs";22909;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"7";"Nidwalden";"Subventions (en francs) par hectare**";3804;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"8";"Glarus";"Subventions en milliers de francs";27370;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"8";"Glarus";"Subventions (en francs) par hectare**";4000;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"9";"Zug";"Subventions en milliers de francs";31557;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"9";"Zug";"Subventions (en francs) par hectare**";2969;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"10";"Freiburg";"Subventions en milliers de francs";197391;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"10";"Freiburg";"Subventions (en francs) par hectare**";2617;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"11";"Solothurn";"Subventions en milliers de francs";77577;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"11";"Solothurn";"Subventions (en francs) par hectare**";2469;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"12";"Basel-Stadt";"Subventions en milliers de francs";;"1000 francs";"O";"Fehlender Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"12";"Basel-Stadt";"Subventions (en francs) par hectare**";;"1000 francs";"O";"Fehlender Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
"13";"Basel-Landschaft";"Subventions en milliers de francs";54552;"1000 francs";"A";"Normaler Wert";"";"2014-01-01/2014-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"17298";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/17298_fr.html"
