"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"1";"Zürich";"Subventions en milliers de francs";171582;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"1";"Zürich";"Subventions (en francs) par hectare**";2330;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"2";"Bern";"Subventions en milliers de francs";545503;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"2";"Bern";"Subventions (en francs) par hectare**";2869;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"3";"Luzern";"Subventions en milliers de francs";240667;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"3";"Luzern";"Subventions (en francs) par hectare**";3110;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"4";"Uri";"Subventions en milliers de francs";24376;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"4";"Uri";"Subventions (en francs) par hectare**";3602;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"5";"Schwyz";"Subventions en milliers de francs";81097;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
"5";"Schwyz";"Subventions (en francs) par hectare**";3324;"1000 francs";"A";"Normaler Wert";"";"2012-01-01/2012-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"15466";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/15466_fr.html"
