"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"12";"Basel-Stadt";"Subventions en milliers de francs";;"1000 francs";"O";"Fehlender Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"12";"Basel-Stadt";"Subventions (en francs) par hectare**";;"1000 Franken";"O";"Fehlender Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"13";"Basel-Landschaft";"Subventions en milliers de francs";52634;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"13";"Basel-Landschaft";"Subventions (en francs) par hectare**";2408;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"14";"Schaffhausen";"Subventions en milliers de francs";33849;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"14";"Schaffhausen";"Subventions (en francs) par hectare**";2143;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"15";"Appenzell Ausserrhoden";"Subventions en milliers de francs";35363;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"15";"Appenzell Ausserrhoden";"Subventions (en francs) par hectare**";2983;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"16";"Appenzell Innerrhoden";"Subventions en milliers de francs";22745;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"16";"Appenzell Innerrhoden";"Subventions (en francs) par hectare**";3183;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"17";"St. Gallen";"Subventions en milliers de francs";211984;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"17";"St. Gallen";"Subventions (en francs) par hectare**";2969;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"18";"Graubünden";"Subventions en milliers de francs";231558;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"18";"Graubünden";"Subventions (en francs) par hectare**";4133;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"19";"Aargau";"Subventions en milliers de francs";142238;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"19";"Aargau";"Subventions (en francs) par hectare**";2371;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"20";"Thurgau";"Subventions en milliers de francs";118547;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"20";"Thurgau";"Subventions (en francs) par hectare**";2397;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"21";"Tessin";"Subventions en milliers de francs";45449;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"21";"Tessin";"Subventions (en francs) par hectare**";3313;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"22";"Waadt";"Subventions en milliers de francs";273972;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"22";"Waadt";"Subventions (en francs) par hectare**";2521;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"23";"Wallis";"Subventions en milliers de francs";138509;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"23";"Wallis";"Subventions (en francs) par hectare**";3757;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"24";"Neuenburg";"Subventions en milliers de francs";79694;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"24";"Neuenburg";"Subventions (en francs) par hectare**";2528;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"25";"Genf";"Subventions en milliers de francs";23203;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"25";"Genf";"Subventions (en francs) par hectare**";2051;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"26";"Jura";"Subventions en milliers de francs";107269;"1000 francs";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
"26";"Jura";"Subventions (en francs) par hectare**";2652;"1000 Franken";"A";"Normaler Wert";"";"2018-01-01/2018-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2021-09-30";"kant";"Cantons";"1997-01-01";"22112";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/22112_fr.html"
