"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"17";"St. Gallen";"Subventions en milliers de francs";212061;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"17";"St. Gallen";"Subventions (en francs) par hectare**";2971;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"18";"Graubünden";"Subventions en milliers de francs";234238;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"18";"Graubünden";"Subventions (en francs) par hectare**";4155;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"19";"Aargau";"Subventions en milliers de francs";146493;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"19";"Aargau";"Subventions (en francs) par hectare**";2459;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"20";"Thurgau";"Subventions en milliers de francs";122475;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"20";"Thurgau";"Subventions (en francs) par hectare**";2490;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"21";"Tessin";"Subventions en milliers de francs";47735;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"21";"Tessin";"Subventions (en francs) par hectare**";3444;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"22";"Waadt";"Subventions en milliers de francs";283644;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"22";"Waadt";"Subventions (en francs) par hectare**";2627;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"23";"Wallis";"Subventions en milliers de francs";142687;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"23";"Wallis";"Subventions (en francs) par hectare**";3934;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"24";"Neuenburg";"Subventions en milliers de francs";80253;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"24";"Neuenburg";"Subventions (en francs) par hectare**";2535;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"25";"Genf";"Subventions en milliers de francs";23947;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"25";"Genf";"Subventions (en francs) par hectare**";2124;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"26";"Jura";"Subventions en milliers de francs";109197;"1000 francs";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
"26";"Jura";"Subventions (en francs) par hectare**";2680;"1000 Franken";"A";"Normaler Wert";"";"2022-01-01/2022-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2023-11-13";"kant";"Cantons";"2022-01-01";"26488";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26488_fr.html"
