"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"13";"Basel-Landschaft";"Subventions en milliers de francs";52858;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"13";"Basel-Landschaft";"Subventions (en francs) par hectare**";2422;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"14";"Schaffhausen";"Subventions en milliers de francs";33247;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"14";"Schaffhausen";"Subventions (en francs) par hectare**";2118;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"15";"Appenzell Ausserrhoden";"Subventions en milliers de francs";35517;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"15";"Appenzell Ausserrhoden";"Subventions (en francs) par hectare**";2973;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"16";"Appenzell Innerrhoden";"Subventions en milliers de francs";22662;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"16";"Appenzell Innerrhoden";"Subventions (en francs) par hectare**";3165;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"17";"St. Gallen";"Subventions en milliers de francs";210660;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"17";"St. Gallen";"Subventions (en francs) par hectare**";2955;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"18";"Graubünden";"Subventions en milliers de francs";229328;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"18";"Graubünden";"Subventions (en francs) par hectare**";4112;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"19";"Aargau";"Subventions en milliers de francs";141526;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"19";"Aargau";"Subventions (en francs) par hectare**";2359;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"20";"Thurgau";"Subventions en milliers de francs";116531;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"20";"Thurgau";"Subventions (en francs) par hectare**";2359;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"21";"Tessin";"Subventions en milliers de francs";45936;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"21";"Tessin";"Subventions (en francs) par hectare**";3294;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"22";"Waadt";"Subventions en milliers de francs";271619;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"22";"Waadt";"Subventions (en francs) par hectare**";2507;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"23";"Wallis";"Subventions en milliers de francs";137417;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"23";"Wallis";"Subventions (en francs) par hectare**";3680;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"24";"Neuenburg";"Subventions en milliers de francs";79726;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"24";"Neuenburg";"Subventions (en francs) par hectare**";2530;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"25";"Genf";"Subventions en milliers de francs";22537;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"25";"Genf";"Subventions (en francs) par hectare**";2003;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"26";"Jura";"Subventions en milliers de francs";107178;"1000 francs";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
"26";"Jura";"Subventions (en francs) par hectare**";2651;"1000 Franken";"A";"Normaler Wert";"";"2017-01-01/2017-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"20937";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/20937_fr.html"
