"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"15";"Appenzell Ausserrhoden";"Subventions en milliers de francs";34132;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"15";"Appenzell Ausserrhoden";"Subventions (en francs) par hectare**";2798;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"16";"Appenzell Innerrhoden";"Subventions en milliers de francs";22935;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"16";"Appenzell Innerrhoden";"Subventions (en francs) par hectare**";3135;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"17";"St. Gallen";"Subventions en milliers de francs";191528;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"17";"St. Gallen";"Subventions (en francs) par hectare**";2608;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"18";"Graubünden";"Subventions en milliers de francs";192830;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"18";"Graubünden";"Subventions (en francs) par hectare**";3478;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"19";"Aargau";"Subventions en milliers de francs";133974;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"19";"Aargau";"Subventions (en francs) par hectare**";2153;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"20";"Thurgau";"Subventions en milliers de francs";103155;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"20";"Thurgau";"Subventions (en francs) par hectare**";2034;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"21";"Tessin";"Subventions en milliers de francs";40819;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"21";"Tessin";"Subventions (en francs) par hectare**";2922;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"22";"Waadt";"Subventions en milliers de francs";235334;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"22";"Waadt";"Subventions (en francs) par hectare**";2131;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"23";"Wallis";"Subventions en milliers de francs";118428;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"23";"Wallis";"Subventions (en francs) par hectare**";3088;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"24";"Neuenburg";"Subventions en milliers de francs";67934;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"24";"Neuenburg";"Subventions (en francs) par hectare**";2028;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"25";"Genf";"Subventions en milliers de francs";21159;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"25";"Genf";"Subventions (en francs) par hectare**";1843;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"26";"Jura";"Subventions en milliers de francs";91693;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
"26";"Jura";"Subventions (en francs) par hectare**";2276;"1000 francs";"A";"Normaler Wert";"";"2006-01-01/2006-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-09";"kant";"Cantons";"1997-01-01";"10604";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/10604_fr.html"
