"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"1";"Zürich";"Subventions en milliers de francs";171040;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"1";"Zürich";"Subventions (en francs) par hectare**";2325;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"2";"Bern";"Subventions en milliers de francs";544290;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"2";"Bern";"Subventions (en francs) par hectare**";2862;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"3";"Luzern";"Subventions en milliers de francs";238939;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"3";"Luzern";"Subventions (en francs) par hectare**";3095;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"4";"Uri";"Subventions en milliers de francs";24590;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"4";"Uri";"Subventions (en francs) par hectare**";3632;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"5";"Schwyz";"Subventions en milliers de francs";80736;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"5";"Schwyz";"Subventions (en francs) par hectare**";3309;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"6";"Obwalden";"Subventions en milliers de francs";31465;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
"6";"Obwalden";"Subventions (en francs) par hectare**";4025;"1000 francs";"A";"Normaler Wert";"";"2013-01-01/2013-12-31";"BFS – Regionale Landwirtschaftliche Gesamtrechnung (R-LGR)";"2020-11-03";"kant";"Cantons";"1997-01-01";"16073";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/16073_fr.html"
